rating,votes,service_rating,price,price_discount,warranty,type,model,model_id,release_year,operating_system,game_notebook,form_factor,cover_color,cover_material,body_material,keyboard_layout,numpad_layout,keyboard_backlight,touchpad,fingerprint,mech_keyboard,screen_type,screen_size,screen_res,screen_coat,screen_sensor,screen_frec,screen_bright,screen_ppi,screen_sync,cpu_model,cpu_core,cpu_core_productive,cpu_core_effective,cpu_thread,cpu_freq,cpu_accelerated,ram_type,ram_capacity,ram_freq,gpu_type,gpu_model_int,gpu_model_disc,ssd_volume,hdd_volume,emmc_volume,webcam,mic,card_type,optical_drive,wireless_interface,ethernet_port,video_port,audio_port,usb_type_a,usb_type_c,additional_interfaces,thunderbolt,usb_power_delivery,acc_type,acc_capacity,acc_time,features,specification,depth,width,height,weight,country_of_manufacturer,ram_slots,ram_max_volume,ram_free_slot,second_display,video_port_type,color_manufacturer,tpm_support,ssd_type,seller_warranty,screen_color_depth,adapter_output_power,hdd_spin_vel,gpu_manufacturer,video_type,gddr_volume,freq_with_acc,advanced_features,screen_hdr,power_consumption_max
4.0,16,99.12,179999,179999,24 мес.,ноутбук,GIGABYTE AERO 16 XE5,[XE5-73RU938HP],2022.0,Windows 11 Pro,да,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,нет,нет,OLED,"16""",3840x2400,глянцевое,нет,60 Гц,,283 ppi,,Intel Core i7-12700H,14.0,6,8,20,2.3 ГГц,4.7 ГГц,DDR5,16 ГБ,4800 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3070 Ti для ноутбуков,2000 ГБ,нет,нет,1 Мп (720p),есть,,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,USB Type-C x3,3.5 мм jack (микрофон/аудио),нет,"USB 3.2 Gen2, USB4 x2",нет,Thunderbolt 4,есть,Li-Pol,99 Вт*ч,,распознавание лица,"документация, адаптер питания",248.5 мм,356 мм,22.4 мм,2.3 кг,,2,64 ГБ,,,,,есть,M.2 PCIe (2 шт.),,DCI-P3 100%,230 Вт,,NVIDIA,GDDR6,8 ГБ,1035 МГц,,VESA DisplayHDR 500 True Black,105 Вт
0.0,0,0.0,179999,179999,,ноутбук,Lenovo ThinkPad T16 Gen 1,[21BV006NRT],2022.0,Windows 11 Pro,нет,классический,черный,карбон,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"16""",1920x1200,матовое,нет,60 Гц,300 Кд/м²,142 ppi,нет,Intel Core i7-1260P,12.0,4,8,16,2.1 ГГц,4.7 ГГц,DDR5,16 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,нет,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2, 4G (LTE)",LAN 1 Гбит/с,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,считыватель смарт-карт,Thunderbolt 4,есть,Li-Pol,52.5 Вт*ч,,"раскрытие крышки на 180 градусов, шторка веб-камеры, распознавание лица","документация, адаптер питания",255.5 мм,361.9 мм,20.5 мм,1.65 кг,,интегрированная + 1 слот,48 ГБ,1,,"HDMI 2.0, DP 1.4",,есть,M.2 PCIe,12 мес.,NTSC 45%,65 Вт,,,,,,,,
5.0,2,0.0,180999,180999,12 мес.,ноутбук,MSI Pulse GL66 11UDK-419XRU,[9S7-158224-419],2021.0,без ОС,да,классический,серый,алюминий,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,144 Гц,350 Кд/м²,141 ppi,нет,Intel Core i7-11800H,8.0,8,нет,16,2.3 ГГц,4.6 ГГц,DDR4,8 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3050 Ti для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.1",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,,нет,нет,Li-Pol,53 Вт*ч,4 ч,,"документация, адаптер питания",259 мм,359 мм,24 мм,2.25 кг,,2,64 ГБ,1,,,,,M.2 PCIe,,sRGB 93%,150 Вт,,NVIDIA,GDDR6,4 ГБ,1485 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",,60 Вт
0.0,0,0.0,184999,184999,12 мес.,ноутбук,MSI CreatorPro M16 A12UJS-690RU,[9S7-158432-690],2022.0,Windows 11 Pro,нет,классический,черный,алюминий,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"16""",2560x1600,матовое,нет,60 Гц,,189 ppi,нет,Intel Core i7-12700H,14.0,6,8,20,,4.7 ГГц,DDR4,32 ГБ,3200 МГц,дискретный и встроенный,Intel Iris Xe Graphics,RTX A2000,1000 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,нет,нет,нет,Li-Pol,53.5 Вт*ч,,,"документация, адаптер питания",259 мм,359 мм,23.9 мм,2.26 кг,,,64 ГБ,,нет,HDMI 2.0,,есть,M.2 PCIe,,,180 Вт,,NVIDIA,GDDR6,8 ГБ,,,,
5.0,1,0.0,186999,186999,12 мес.,ноутбук,ASUS TUF Dash F15 FX517ZM-HQ104,[90NR09Q3-M00EK0],2022.0,без ОС,да,классический,серый,алюминий,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,144 Гц,,141 ppi,Adaptive-Sync,Intel Core i7-12650H,10.0,6,4,16,2.3 ГГц,4.7 ГГц,DDR5,16 ГБ,4800 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3060 для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen2,нет,Thunderbolt 4,есть,Li-Ion,76 Вт*ч,5.5 ч,,"документация, адаптер питания",251 мм,354 мм,20.7 мм,2 кг,,2,32 ГБ,,нет,"HDMI 2.0b, DP 1.4",,есть,M.2 PCIe,,,200 Вт,,NVIDIA,GDDR6,6 ГБ,,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",,105 Вт
5.0,5,100.0,204999,188599,,ноутбук,Apple MacBook Pro,[MK1E3],2021.0,macOS,нет,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"16.2""",3456x2234,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,10.0,8,2,10,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 16-core,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,USB4 x3,нет,Thunderbolt 4,есть,Li-Pol,,21 ч,"датчик внешней освещенности, быстрая зарядка","адаптер питания, нестандартная вилка",248 мм,356 мм,17 мм,2.15 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,Silver,,,12 мес.,,140 Вт,,,,,,,HDR10,
5.0,5,100.0,204999,188599,,ноутбук,Apple MacBook Pro,[MK183],2021.0,macOS,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"16.2""",3456x2234,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,10.0,8,2,10,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 16-core,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,USB4 x3,нет,Thunderbolt 4,есть,Li-Pol,,21 ч,"датчик внешней освещенности, быстрая зарядка","адаптер питания, нестандартная вилка",248 мм,356 мм,17 мм,2.15 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,Space Grey,,,12 мес.,,140 Вт,,,,,,,HDR10,
4.5,66,99.16,209999,188999,12 мес.,ноутбук,MSI Vector GP66 12UH-276XRU,[9S7-154422-276],2022.0,без ОС,да,классический,черный,пластик,пластик,английская/русская,нет,RGB,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,240 Гц,,141 ppi,,Intel Core i7-12700H,14.0,6,8,20,2.3 ГГц,4.7 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3080 для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 2.5 Гбит/с,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen2,нет,нет,нет,Li-Ion,,,,"документация, адаптер питания",267 мм,358 мм,23.4 мм,2.38 кг,,2,64 ГБ,,,HDMI 2.1,,,M.2 PCIe,,,280 Вт,,NVIDIA,GDDR6,8 ГБ,1705 МГц,,,150 Вт
0.0,0,0.0,189999,189999,12 мес.,ноутбук,MSI CreatorPro M16 A12UKS-1072RU,[9S7-158372-1072],2022.0,Windows 11 Pro,нет,классический,черный,алюминий,алюминий,английская/русская,есть,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"16""",2560x1600,матовое,нет,60 Гц,500 Кд/м²,189 ppi,нет,Intel Core i7-12700H,14.0,6,8,20,2.3 ГГц,4.7 ГГц,DDR4,32 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,RTX A3000,1000 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,53.5 Вт*ч,,,"документация, адаптер питания",256 мм,359 мм,26.9 мм,2.29 кг,,2,64 ГБ,нет,нет,HDMI 2.0,,есть,M.2 PCIe,,DCI-P3 100%,240 Вт,,NVIDIA,GDDR6,12 ГБ,1730 МГц,,,
4.5,46,97.28,229999,195499,24 мес.,ноутбук,MSI GE77 HX Raider 12UGS-084RU,[9S7-17K514-084],2022.0,Windows 11 Home Single Language,да,классический,серый,пластик,пластик,английская/русская,есть,ARGB,стандартный тачпад,нет,нет,IPS,"17.3""",Quad HD 2K (2560x1440),матовое,нет,240 Гц,,170 ppi,,Intel Core i7-12800HX,16.0,8,8,20,,4.8 ГГц,DDR5,32 ГБ,4800 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3070 Ti для ноутбуков,2000 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",LAN 2.5 Гбит/с,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen2, USB 3.2 Gen1 x2",нет,,Thunderbolt 4,нет,Li-Ion,99.9 Вт*ч,,,"документация, адаптер питания",284 мм,397 мм,25.9 мм,2.9 кг,,2,64 ГБ,,,"HDMI 2.1, DP 1.4",,,M.2 PCIe,,,330 Вт,,NVIDIA,GDDR6,8 ГБ,1535 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",,150 Вт
5.0,53,99.35,195999,195999,12 мес.,ноутбук,Apple MacBook Pro,[Z15J000CK],2021.0,macOS,нет,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"14.2""",3024x1964,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,10.0,8,2,10,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 14-core,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,USB4 x3,нет,Thunderbolt 4,есть,Li-Pol,70 Вт*ч,17 ч,"датчик внешней освещенности, быстрая зарядка","документация, адаптер питания, кабель USB Type-C",221.2 мм,312.6 мм,15.5 мм,1.61 кг,,интегрированная,16 ГБ,нет,,"HDMI 2.0, DP 1.4",Silver,,,,,96 Вт,,,,,,,HDR10,
0.0,0,0.0,219999,197999,,ноутбук,ASUS Zenbook Pro Duo 15 OLED UX582HM-H2033W,[90NB0V11-M001U0],2021.0,Windows 11 Home Single Language,нет,классический,синий,алюминий,алюминий,английская/русская,нет,одноцветная (белая),сенсорный NumPad,нет,нет,OLED,"15.6""",Ultra HD 4K (3840x2160),глянцевое,есть,60 Гц,400 Кд/м²,282 ppi,нет,Intel Core i7-11800H,8.0,8,нет,16,2.3 ГГц,4.6 ГГц,DDR4,16 ГБ,2933 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3060 для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen2,нет,нет,Thunderbolt 4,нет,Li-Pol,5810 мА*ч,7.3 ч,распознавание лица,"документация, адаптер питания, стилус, чехол, подставка под запястья",249.2 мм,359.8 мм,21.5 мм,2.34 кг,,интегрированная,16 ГБ,нет,ScreenPad Plus,HDMI 2.1,,есть,M.2 PCIe,12 мес.,DCI-P3 100%,240 Вт,,NVIDIA,GDDR6,8 ГБ,1380 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS, ноутбуки NVIDIA Studio, сертификат Pantone Validated",HDR10,70 Вт
4.5,50,0.0,219999,202399,,ноутбук,Apple MacBook Pro,[MKGT3],2021.0,macOS,нет,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"14.2""",3024x1964,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,10.0,8,2,10,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 16-core,нет,1024 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,USB4 x3,нет,Thunderbolt 4,есть,Li-Pol,70 Вт*ч,17 ч,"датчик внешней освещенности, быстрая зарядка","адаптер питания, нестандартная вилка",221 мм,313 мм,16 мм,1.61 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,Silver,,,12 мес.,,67 Вт,,,,,,,HDR10,
4.5,50,100.0,219999,202399,,ноутбук,Apple MacBook Pro,[MKGQ3],2021.0,macOS,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"14.2""",3024x1964,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,10.0,8,2,10,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 16-core,нет,1024 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,USB4 x3,нет,Thunderbolt 4,есть,Li-Pol,70 Вт*ч,17 ч,"датчик внешней освещенности, быстрая зарядка","адаптер питания, нестандартная вилка",221 мм,313 мм,16 мм,1.61 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,Space Grey,,,12 мес.,,67 Вт,,,,,,,HDR10,
4.5,50,0.0,226999,208799,,ноутбук,Apple MacBook Pro,[MKGT3],2021.0,macOS,нет,классический,серебристый,алюминий,алюминий,английская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"14.2""",3024x1964,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,10.0,8,2,10,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 16-core,нет,1024 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,нет,,Thunderbolt 4,есть,Li-Pol,70 Вт*ч,17 ч,"датчик внешней освещенности, быстрая зарядка, английская раскладка","адаптер питания, нестандартная вилка",221 мм,313 мм,16 мм,1.61 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,Silver,,,12 мес.,,67 Вт,,,,,,,HDR10,
4.5,50,0.0,226999,208799,,ноутбук,Apple MacBook Pro,[MKGQ3],2021.0,macOS,нет,классический,серый,алюминий,алюминий,английская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"14.2""",3024x1964,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,10.0,8,2,10,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 16-core,нет,1024 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,нет,,Thunderbolt 4,есть,Li-Pol,70 Вт*ч,17 ч,"датчик внешней освещенности, быстрая зарядка, английская раскладка","адаптер питания, нестандартная вилка",221 мм,313 мм,16 мм,1.61 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,Space Grey,,,12 мес.,,67 Вт,,,,,,,HDR10,
3.5,2,97.96,209999,209999,24 мес.,ноутбук,MSI Creator Z16P B12UGST-027RU,[9S7-15G121-027],2022.0,Windows 11 Home Single Language,да,классический,серый,алюминий,алюминий,английская/русская,есть,ARGB,стандартный тачпад,нет,нет,IPS,"16""",2560x1600,,нет,165 Гц,,189 ppi,,Intel Core i7-12700H,14.0,6,8,20,,4.7 ГГц,DDR5,32 ГБ,,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3070 Ti для ноутбуков,1000 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",нет,USB Type-C x2,3.5 мм jack (микрофон/аудио),USB 3.2 Gen2,"USB4, USB 3.2 Gen2",,Thunderbolt 4,есть,Li-Pol,90 Вт*ч,,дизайн Max-Q,"документация, адаптер питания",256 мм,359 мм,19 мм,2.39 кг,,,64 ГБ,,,,,есть,M.2 PCIe,,,240 Вт,,NVIDIA,GDDR6,8 ГБ,,,,
5.0,5,0.0,234999,216199,,ноутбук,Apple MacBook Pro,[MK1F3],2021.0,macOS,нет,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"16.2""",3456x2234,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,10.0,8,2,10,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 16-core,нет,1024 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,USB4 x3,нет,Thunderbolt 4,есть,Li-Pol,,21 ч,"датчик внешней освещенности, быстрая зарядка","адаптер питания, нестандартная вилка",248 мм,356 мм,17 мм,2.15 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,Silver,,,12 мес.,,140 Вт,,,,,,,HDR10,
