rating,votes,service_rating,price,price_discount,warranty,type,model_id,release_year,operating_system,game_notebook,cover_color,cover_material,body_material,touchpad,fingerprint,mech_keyboard,screen_type,screen_size,screen_res,screen_coat,screen_sensor,screen_frec,screen_bright,screen_ppi,screen_sync,cpu_model,cpu_core,cpu_core_productive,cpu_core_effective,cpu_thread,cpu_freq,cpu_accelerated,ram_type,ram_capacity,ram_freq,gpu_model_int,gpu_model_disc,ssd_volume,hdd_volume,emmc_volume,webcam,card_type,ethernet_port,video_port,audio_port,usb_type_a,usb_type_c,additional_interfaces,thunderbolt,usb_power_delivery,acc_type,acc_capacity,acc_time,depth,width,height,weight,ram_slots,ram_max_volume,ram_free_slot,second_display,video_port_type,tpm_support,ssd_type,seller_warranty,screen_color_depth,adapter_output_power,gpu_manufacturer,video_type,gddr_volume,freq_with_acc,screen_hdr,power_consumption_max,discount,percentage_discount,brand,model_name,transformer,ru_keyboard,keyboard_backlight_type,cpu_vendor,discrete_gpu,gpu_vendor_disc,card_slot_mmc_support,card_slot_type,wifi,bluetooth,cellular,ethernet_port_speed
4.5,35,99.63,47999,47999,12,ноутбук,3V5H6EA,2021,без ОС,False,серебристый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Ryzen 5 5500U,6.0,6,0,12,2.1,4.0,DDR4,8,3200.0,AMD Radeon Graphics,,256,0,0,1.0,SD,True,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,False,Li-Ion,41.0,,242.0,358.0,19.9,1.74,2,16,1,,HDMI 1.4b,есть,PCIe,,NTSC 45%,45,,,,,,,0,0.0,HP,255 G8,False,True,,AMD,False,,False,SD,WI-FI 5 (802.11ac), Bluetooth 5.0,,1.0
4.5,102,98.89,47999,47999,12,ноутбук,53011UGC-001,2021,Windows 10 Home Single Language,False,серый,алюминий,алюминий,стандартный тачпад,True,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i3-10110U,2.0,2,0,4,2.1,4.1,DDR4,8,2400.0,Intel UHD Graphics,,256,0,0,1.0,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,нет,нет,True,Li-Pol,42.0,,230.0,357.0,16.9,1.56,интегрированная,8,нет,,HDMI 1.4b,,PCIe,,,65,,,,,,,0,0.0,Honor,MagicBook X 15 BBR-WAI9A,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,
4.5,42,99.26,47999,47999,12,ноутбук,5301AAPQ,2021,Windows 10 Home Single Language,False,серый,алюминий,алюминий,стандартный тачпад,True,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i3-10110U,2.0,2,0,4,2.1,4.1,DDR4,8,2400.0,Intel UHD Graphics,,256,0,0,1.0,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,нет,нет,True,Li-Pol,42.0,,229.9,357.8,16.9,1.6,интегрированная,8,нет,,HDMI 1.4b,,PCIe,,,65,,,,,,,0,0.0,Honor,MagicBook X15 BohrBR-WAI9A,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,
4.5,71,99.14,47999,47999,0,ноутбук,90NB0PI1-M07000,2020,Windows 10 Home Single Language,False,серебристый,пластик,пластик,стандартный тачпад,False,False,IPS,17.3,Full HD (1920x1080),матовое,False,60.0,250.0,127.0,нет,Ryzen 3 3250U,2.0,2,0,4,2.6,3.5,DDR4,8,2400.0,AMD Radeon Graphics,,256,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,32.0,5.5,256.0,406.0,21.4,2.3,интегрированная + 1 слот,12,нет,,HDMI 1.4,,PCIe,12 мес.,NTSC 45%,45,,,,,,,0,0.0,ASUS,VivoBook D712DA-AU169T,False,True,,AMD,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.1,,
0.0,0,0.0,48499,48499,12,ноутбук,82NB006EUE,2022,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Core i5-10210U,4.0,4,0,8,1.6,4.2,DDR4,8,2666.0,Intel UHD Graphics,MX330,256,0,0,0.3,"SD, MMC",False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,False,Li-Ion,35.0,9.0,251.1,362.2,19.9,1.85,интегрированная + 1 слот,12,нет,,HDMI 1.4,есть,PCIe,,,65,NVIDIA,GDDR5,2,,,,0,0.0,Lenovo,V15 IML,False,False,,Intel,True,GeForce,True,SD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
5.0,1,100.0,48999,48999,12,ноутбук,90NX0421-M05560,2021,Windows 10 Pro,False,черный,алюминий,пластик,стандартный тачпад,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,250.0,157.0,нет,Core i3-1115G4,2.0,2,0,4,3.0,4.1,DDR4,8,3200.0,Intel UHD Graphics,,256,0,0,1.0,microSD,True,"HDMI, VGA (D-Sub), USB Type-C",3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen2 x2",USB4,нет,Thunderbolt 4,True,Li-Ion,42.0,6.0,215.6,323.4,19.2,1.45,интегрированная + 1 слот,40,1,,HDMI 1.4,есть,PCIe,,NTSC 45%,65,,,,,,,0,0.0,ASUS,ExpertBook B1 B1400CEAE-EB0465R,False,True,,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,1.0
0.0,0,0.0,49799,49799,12,ноутбук,NX.HS5ER.007,2020,без ОС,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Core i5-1035G1,4.0,4,0,8,1.0,3.6,DDR4,8,2133.0,Intel UHD Graphics,,0,1000,0,0.3,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,,нет,False,Li-Ion,36.0,,247.5,363.4,19.9,1.9,интегрированная + 1 слот,12,нет,,,,,,NTSC 45%,45,,,,,,,0,0.0,Acer,Aspire 3 A315-56-56CG,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.2,,
4.5,244,99.49,49999,49999,12,ультрабук,5301AAPL,2021,Windows 10 Home Single Language,False,серый,алюминий,алюминий,стандартный тачпад,True,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,250.0,157.0,нет,Core i3-10110U,2.0,2,0,4,2.1,4.1,DDR4,8,2666.0,Intel UHD Graphics,,256,0,0,1.0,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen2,нет,нет,True,Li-Pol,56.0,11.0,215.0,323.0,15.9,1.38,интегрированная,8,нет,,HDMI 1.4b,,PCIe,,NTSC 45%,,,,,,,,0,0.0,Honor,MagicBook X14 NobelBR-WAI9B,False,True,single,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,
5.0,2,100.0,49999,49999,0,ноутбук,90NX05E1-M005Z0,2022,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,256,0,0,1.0,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,,нет,True,Li-Ion,37.0,5.0,234.9,360.2,19.9,1.8,интегрированная + 1 слот,8,,,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,45,,,,,,,0,0.0,ASUS,ExpertBook P1 P1512CEA-BQ0166,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.1,,
0.0,0,100.0,49999,49999,0,ноутбук,90NB0SG4-M36390,2021,без ОС,False,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,256,0,0,1.0,microSD,False,HDMI,3.5 мм jack (аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,42.0,6.0,235.0,359.0,19.9,1.8,интегрированная + 1 слот,16,1,,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,65,,,,,,,0,0.0,ASUS,VivoBook 15 F513EA-BQ2374,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
5.0,2,0.0,49999,49999,0,ноутбук,90NB0SG6-M00ET0,2022,Windows 10 Home Single Language,False,синий,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i3-1115G4,2.0,2,0,4,1.7,3.0,DDR4,8,3200.0,Intel UHD Graphics,,512,0,0,1.0,microSD,False,HDMI,3.5 мм jack (аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,42.0,5.5,235.0,359.0,19.9,1.8,интегрированная + 1 слот,,1,нет,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,65,,,,,,,0,0.0,ASUS,Vivobook 15 X513EA-BQ2981W,False,True,single,Intel,False,,False,microSD,WI-FI 6E (802.11ax), Bluetooth 5.0,,
4.5,4,100.0,49999,49999,12,ноутбук,NX.A84EP.00B,2021,без ОС,False,серебристый,алюминий,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Ryzen 5 5500U,6.0,6,0,12,2.1,4.0,DDR4,8,3200.0,AMD Radeon Graphics,,512,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,48.0,10.0,250.5,363.4,17.95,1.8,интегрированная + 1 слот,24,,нет,,есть,PCIe,,NTSC 45%,45,,,,,,,0,0.0,Acer,Aspire 5 A515-45-R5MD,False,True,single,AMD,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,1.0
0.0,0,100.0,49999,49999,12,ноутбук,NX.EG8ER.01M,2021,Windows 10 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Core i3-1005G1,2.0,2,0,4,1.2,3.4,DDR4,8,,Intel UHD Graphics,,512,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,False,Li-Ion,37.0,8.0,250.5,363.4,19.9,1.9,интегрированная + 1 слот,12,нет,,HDMI 1.4,есть,PCIe,,,45,,,,,,,0,0.0,Acer,Extensa 15 EX215-52-33ZG,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
5.0,4,98.12,49999,49999,12,ноутбук,NX.EG8ER.016,2020,без ОС,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Core i3-1005G1,2.0,2,0,4,1.2,3.4,DDR4,12,2400.0,Intel UHD Graphics,,512,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,,нет,False,Li-Ion,,8.0,250.5,363.4,19.9,1.9,интегрированная + 1 слот,12,нет,,HDMI 1.4b,есть,PCIe,,,45,,,,,,,0,0.0,Acer,Extensa EX215-52-37LC,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
4.5,22,100.0,49999,49999,12,ноутбук,,2022,Windows 11 Home Single Language,False,серый,алюминий,алюминий,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i5-10210U,4.0,4,0,8,1.6,4.2,DDR4,16,2666.0,Intel UHD Graphics,,1000,0,0,1.0,SD,True,micro HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,69.993,6.0,241.5,359.4,17.9,1.78,,,,нет,HDMI 1.4,есть,PCIe,,NTSC 45%,,,,,,,,0,0.0,Chuwi,CoreBook XPro,False,True,single,Intel,False,,False,SD,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
0.0,0,0.0,49999,49999,12,ноутбук,1828667,2022,Windows 11 Pro,False,серый,алюминий,пластик,стандартный тачпад,True,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,16,3200.0,Intel Iris Xe Graphics,,512,0,0,2.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 2.0,нет,нет,False,Li-Ion,4500.0,,238.0,358.0,18.2,1.82,,,,нет,HDMI 1.4,есть,SATA,,,,,,,,,,0,0.0,Digma,Pro Sprint M,False,True,single,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 5.0,,
4.5,13,98.97,49999,49999,12,ноутбук,NK15U5-L-16-512,2022,Windows 10 Pro,False,серебристый,алюминий,алюминий,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,16,,Intel Iris Xe Graphics,,512,0,0,2.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,True,Li-Ion,4500.0,5.0,,,19.9,1.7,,,,нет,HDMI 1.4b,,,,,,,,,,,,0,0.0,Echips,Pro,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
4.5,22,99.57,49999,49999,12,ноутбук,61R78EA,2022,Windows 11 Home Single Language,False,серый,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Ryzen 3 5300U,4.0,4,0,8,2.6,3.8,DDR4,8,2400.0,AMD Radeon Graphics,,256,0,0,1.0,SD,False,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,False,Li-Ion,41.0,8.0,242.0,358.5,17.9,1.69,2,16,,,HDMI 1.4b,есть,PCIe,,NTSC 45%,45,,,,,,,0,0.0,HP,15s-eq2136ur,False,True,,AMD,False,,False,SD,WI-FI 5 (802.11ac), Bluetooth 4.2,,
4.5,24,99.04,49999,49999,0,ноутбук,82KR0063RK,2021,без ОС,False,серый,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,300.0,141.0,нет,Ryzen 5 3500U,4.0,4,0,8,2.1,3.7,DDR4,8,2400.0,AMD Radeon Graphics,,256,0,0,1.0,"SD, MMC",False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,False,Li-Pol,38.0,8.5,236.2,359.2,19.9,1.65,интегрированная + 1 слот,12,нет,,HDMI 1.4b,есть,PCIe,12 мес.,NTSC 45%,65,,,,,,,0,0.0,Lenovo,IdeaPad 3 15ADA6,False,True,,AMD,False,,True,SD,WI-FI 5 (802.11ac), Bluetooth 5.0,,
3.0,2,99.47,49999,49999,12,ноутбук,21A40054EU,2021,без ОС,False,серый,алюминий,пластик,стандартный тачпад,True,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,300.0,141.0,нет,Ryzen 3 5300U,4.0,4,0,8,2.6,3.8,DDR4,8,3200.0,AMD Radeon Graphics,,512,0,0,1.0,"SD, MMC",True,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen2 x2,нет,нет,True,Li-Ion,45.0,7.5,235.0,357.0,18.9,1.7,интегрированная + 1 слот,40,1,нет,"HDMI 1.4b, DP 1.4",есть,PCIe,,NTSC 45%,65,,,,,,,0,0.0,Lenovo,ThinkBook 15 G3 ACL,False,True,single,AMD,False,,True,SD,WI-FI 6 (802.11ax), Bluetooth 5.1,,1.0
4.5,16,100.0,49999,49999,0,ноутбук,82KD002FRU,2021,без ОС,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Ryzen 5 5500U,6.0,6,0,12,2.1,4.0,DDR4,8,3200.0,AMD Radeon Graphics,,512,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,False,Li-Pol,38.0,7.5,235.8,359.2,19.9,1.7,интегрированная + 1 слот,12,нет,,HDMI 1.4b,есть,PCIe,12 мес.,NTSC 45%,,,,,,,,0,0.0,Lenovo,V15 G2 ALC,False,True,,AMD,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,1.0
4.0,6,100.0,49999,49999,12,ноутбук,JYU4532RU,2022,Windows 11 Home,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,,141.0,нет,Core i5-11320H,4.0,4,0,8,2.5,4.5,DDR4,8,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,0,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,False,Li-Ion,46.0,,243.5,363.8,19.9,1.8,1,8,нет,нет,HDMI 1.4,,PCIe,,,65,,,,,,,0,0.0,Xiaomi,RedmiBook 15,False,True,,Intel,False,,False,,WI-FI 4 (802.11n), Bluetooth 4.0,,1.0
4.5,434,99.62,59999,49999,12,ультрабук,53013HST,2022,Windows 11 Home Single Language,False,серебристый,алюминий,алюминий,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Ryzen 5 5500U,6.0,6,0,12,2.1,4.0,DDR4,16,3200.0,AMD Radeon Graphics,,512,0,0,1.0,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,True,Li-Pol,42.0,7.4,229.9,357.8,16.9,1.56,интегрированная,16,нет,,,есть,PCIe,,NTSC 45%,65,,,,,,,10000,16.7,HUAWEI,MateBook D 15 BoM-WFQ9,False,True,,AMD,False,,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,
0.0,0,100.0,49999,49999,0,ноутбук,90NB0TW1-M00A40,2021,Windows 11 Home Single Language,False,серебристый,пластик,пластик,стандартный тачпад,False,False,IPS,17.3,Full HD (1920x1080),матовое,False,60.0,250.0,127.0,нет,Core i3-1115G4,2.0,2,0,4,3.0,4.1,DDR4,8,3200.0,Intel UHD Graphics,,256,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,32.0,5.5,256.0,406.0,21.4,2.3,интегрированная + 1 слот,16,1,,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,65,,,,,,,0,0.0,ASUS,VivoBook 17 F712EA-AU663W,False,True,,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.1,,
4.5,19,99.86,58999,50099,12,ноутбук,9S7-15H112-209,2022,Windows 11 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,,141.0,нет,Core i5-1235U,10.0,2,8,12,0.0,4.4,DDR4,16,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen2, USB 2.0 x2",USB 3.2 Gen2,нет,нет,True,Li-Ion,39.3,5.7,241.0,359.0,19.9,1.7,интегрированная,16,нет,нет,HDMI 1.4,есть,PCIe,,,65,,,,,,,8900,15.1,MSI,Modern 15 B12M-209RU,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.2,,
0.0,0,0.0,50399,50399,12,ноутбук,NX.EGJER.00L,2021,без ОС,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Core i3-1115G4,2.0,2,0,4,3.0,4.1,DDR4,4,3200.0,Intel UHD Graphics,,128,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,False,Li-Ion,36.0,8.0,238.0,363.0,20.0,1.9,2,16,1,,HDMI 1.4,есть,PCIe,,,45,,,,,,,0,0.0,Acer,Extensa EX215-54-355T,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,1.0
5.0,2,100.0,55999,50399,0,ноутбук,82C70006RU,2021,Windows 10 Pro,False,серый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Ryzen 5 3500U,4.0,4,0,8,2.1,3.7,DDR4,8,2400.0,AMD Radeon Vega 8,,256,0,0,0.3,"SD, MMC",False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,False,Li-Pol,35.0,6.0,251.5,362.2,19.9,1.85,интегрированная + 1 слот,12,нет,,HDMI 1.4b,есть,PCIe,12 мес.,,65,,,,,,,5600,10.0,Lenovo,V15 ADA,False,True,,AMD,False,,True,SD,WI-FI 5 (802.11ac), Bluetooth 5.0,,
0.0,0,0.0,50499,50499,12,ноутбук,43W67EA,2021,Windows 10 Home Single Language,False,серый,пластик,пластик,стандартный тачпад,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,250.0,157.0,нет,Ryzen 3 3250U,2.0,2,0,4,2.6,3.5,DDR4,8,2400.0,AMD Radeon Graphics,,256,0,0,0.3,SD,True,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,,нет,False,Li-Ion,41.0,,225.9,324.0,19.9,1.47,2,16,1,,HDMI 1.4b,есть,PCIe,,NTSC 45%,45,,,,,,,0,0.0,HP,245 G8,False,True,,AMD,False,,False,SD,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
4.5,359,98.87,51999,51999,12,ультрабук,53012JGN,2020,Windows 10 Home Single Language,False,серый,алюминий,алюминий,стандартный тачпад,True,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,250.0,157.0,нет,Core i5-10210U,4.0,4,0,8,1.6,4.2,DDR4,8,2400.0,Intel UHD Graphics 620,,256,0,0,1.0,нет,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,нет,нет,True,Li-Ion,56.0,10.0,214.8,322.5,15.9,1.38,интегрированная,8,нет,,HDMI 1.4b,,PCIe,,,65,,,,,,,0,0.0,HUAWEI,MateBook D 14 NbB-WAH9,False,True,single,Intel,False,,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,
4.5,4,99.08,51999,51999,0,ноутбук,82KU00B6RK,2021,без ОС,False,серебристый,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Ryzen 5 5500U,6.0,6,0,12,2.1,4.0,DDR4,8,3200.0,AMD Radeon Graphics,,512,0,0,1.0,"SD, MMC",False,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,False,Li-Pol,45.0,11.0,236.5,359.2,19.9,1.65,интегрированная + 1 слот,12,нет,,HDMI 1.4b,есть,PCIe,12 мес.,NTSC 45%,65,,,,,,,0,0.0,Lenovo,IdeaPad 3 15ALC6,False,True,,AMD,False,,True,SD,WI-FI 5 (802.11ac), Bluetooth 5.0,,
0.0,0,0.0,52799,52799,12,ноутбук,YB97KHOK,2022,Windows 10 Home Single Language,False,серый,алюминий,алюминий/пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i3-1115G4,2.0,2,0,4,3.0,4.1,DDR4,8,2666.0,Intel UHD Graphics,,256,0,0,2.0,microSD,True,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,нет,нет,True,Li-Ion,5700.0,,229.3,358.8,21.4,1.7,2,64,1,нет,"HDMI 2.0, DP 1.4",есть,SATA,,NTSC 45%,65,,,,,,,0,0.0,Hiper,DZEN MTL1569,False,True,single,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
4.5,14,100.0,52999,52999,0,ноутбук,90NB0TT1-M00ST0,2022,Windows 11 Home Single Language,False,серебристый,пластик,пластик,стандартный тачпад,True,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,250.0,157.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,256,0,0,0.3,0,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,,нет,False,Li-Ion,37.0,5.0,216.0,325.4,19.9,1.55,,,,,HDMI 1.4,есть,,12 мес.,NTSC 45%,,,,,,,,0,0.0,ASUS,VivoBook X415EA-EB1529W,False,True,,Intel,False,,False,,WI-FI 5 (802.11ac),,,
0.0,0,0.0,52999,52999,0,ноутбук,90NX0441-M25670,2021,без ОС,False,черный,алюминий,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel UHD Graphics,,256,0,0,1.0,microSD,True,"HDMI, VGA (D-Sub), USB Type-C",3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen2 x2",USB4,,Thunderbolt 4,True,Li-Ion,42.0,6.0,236.5,358.0,19.4,1.73,интегрированная + 1 слот,40,1,,"HDMI 1.4, DP 1.4",есть,PCIe,12 мес.,,65,,,,,,,0,0.0,ASUS,ExpertBook B1500CEAE-BQ2164,False,True,,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.2,,1.0
